movieId,title,clean_title,genres,year
121169,The Duke of Burgundy (2014),The Duke of Burgundy,Drama,2014
121171,Red Army (2014),Red Army,Documentary,2014
121231,It Follows (2014),It Follows,Horror,2014
121253,The Town that Dreaded Sundown (2014),The Town that Dreaded Sundown,Horror|Thriller,2014
121338,Carry on Cabby (1963),Carry on Cabby,Adventure|Comedy|Romance,1963
121342,Carry on Cruising (1962),Carry on Cruising,Comedy|Romance,1962
121372,Bill Burr: Let It Go (2010),Bill Burr: Let It Go,Comedy,2010
121374,Bill Burr: Why Do I Do This? (2008),Bill Burr: Why Do I Do This?,Comedy,2008
121469,Killer Movie (2008),Killer Movie,Comedy|Horror|Mystery|Thriller,2008
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Sebastian Maniscalco: What's Wrong with People?,Comedy,2012
121781,Stuart Little 3: Call of the Wild (2005),Stuart Little 3: Call of the Wild,Animation|Children|Comedy|Fantasy,2005
122092,Guy X (2005),Guy X,Comedy|War,2005
122246,Tooth Fairy 2 (2012),Tooth Fairy 2,Children|Comedy,2012
122260,The Diary of Anne Frank (2009),The Diary of Anne Frank,Drama|War,2009
122433,The Deadly Bees (1967),The Deadly Bees,Horror|Mystery|Thriller,1967
122490,Wicked Blood (2014),Wicked Blood,Action|Drama|Thriller,2014
122627,Oblivion 2: Backlash (1996),Oblivion 2: Backlash,Sci-Fi,1996
122882,Mad Max: Fury Road (2015),Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,2015
122884,Insidious: Chapter 3 (2015),Insidious: Chapter 3,Fantasy|Horror|Thriller,2015
122886,Star Wars: Episode VII - The Force Awakens (2015),Star Wars: Episode VII - The Force Awakens,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015
122888,Ben-hur (2016),Ben-hur,(no genres listed),2016
122890,Warcraft (2016),Warcraft,Action|Adventure|Fantasy,2016
122892,Avengers: Age of Ultron (2015),Avengers: Age of Ultron,Action|Adventure|Sci-Fi,2015
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),2017
122898,Justice League (2017),Justice League,Action|Adventure|Sci-Fi,2017
122900,Ant-Man (2015),Ant-Man,Action|Adventure|Sci-Fi,2015
122902,Fantastic Four (2015),Fantastic Four,Action|Adventure|Fantasy|Sci-Fi,2015
122904,Deadpool (2016),Deadpool,Action|Adventure|Comedy|Sci-Fi,2016
122906,Black Panther (2017),Black Panther,Action|Adventure|Sci-Fi,2017
122912,Avengers: Infinity War - Part I (2018),Avengers: Infinity War - Part I,Action|Adventure|Sci-Fi,2018
122916,Thor: Ragnarok (2017),Thor: Ragnarok,Action|Adventure|Sci-Fi,2017
122918,Guardians of the Galaxy 2 (2017),Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017
122920,Captain America: Civil War (2016),Captain America: Civil War,Action|Sci-Fi|Thriller,2016
122922,Doctor Strange (2016),Doctor Strange,Action|Adventure|Sci-Fi,2016
122924,X-Men: Apocalypse (2016),X-Men: Apocalypse,Action|Adventure|Fantasy|Sci-Fi,2016
122926,Untitled Spider-Man Reboot (2017),Untitled Spider-Man Reboot,Action|Adventure|Fantasy,2017
122932,Elsa & Fred (2014),Elsa & Fred,Children|Comedy|Romance,2014
123200,Jim Jefferies: I Swear to God (2009),Jim Jefferies: I Swear to God,Comedy,2009
123310,Tornado! (1996),Tornado!,Action,1996
123545,The Blue Lagoon (1949),The Blue Lagoon,Drama|Romance,1949
123553,In the Name of the King III (2014),In the Name of the King III,Action|Adventure|Drama|Fantasy,2014
123947,Cake (2014),Cake,Drama,2014
124273,Kevin Smith: Too Fat For 40 (2010),Kevin Smith: Too Fat For 40,Comedy,2010
124404,"Snowflake, the White Gorilla (2011)","Snowflake, the White Gorilla",Adventure|Animation|Children|Comedy,2011
124484,Kenny & Company (1976),Kenny & Company,Comedy|Drama,1976
124851,Delirium (2014),Delirium,Adventure|Romance|Sci-Fi,2014
124853,Why Man Creates (1968),Why Man Creates,Animation|Documentary,1968
124859,The Gambler (2014),The Gambler,Crime|Drama|Thriller,2014
125221,The Beast of Hollow Mountain (1956),The Beast of Hollow Mountain,Horror|Sci-Fi|Western,1956
125914,Mortdecai (2015),Mortdecai,Adventure|Comedy|Mystery|Romance,2015
125916,Fifty Shades of Grey (2015),Fifty Shades of Grey,Drama|Romance,2015
125970,Halloweentown (1998),Halloweentown,Adventure|Children|Comedy|Fantasy,1998
125974,Halloweentown High (2004),Halloweentown High,Adventure|Children|Comedy|Fantasy,2004
126088,A Flintstones Christmas Carol (1994),A Flintstones Christmas Carol,Animation|Children|Comedy,1994
126090,Hedgehog in the Fog (1975),Hedgehog in the Fog,Animation,1975
126142,The Cave of the Golden Rose (1991),The Cave of the Golden Rose,Adventure|Children|Fantasy,1991
126420,American Heist (2015),American Heist,Action,2015
126426,Solyaris (1968),Solyaris,Drama|Sci-Fi,1968
126430,The Pacific (2010),The Pacific,Action|Adventure|Drama|War,2010
126482,Strange Magic (2015),Strange Magic,Animation|Children|Fantasy|Musical,2015
126548,The DUFF (2015),The DUFF,Comedy,2015
126577,"Daddy, I'm A Zombie (2012)","Daddy, I'm A Zombie",Animation|Comedy|Fantasy,2012
126921,The Fox and the Hound 2 (2006),The Fox and the Hound 2,Adventure|Animation|Children|Comedy,2006
127052,Operation 'Y' & Other Shurik's Adventures (1965),Operation 'Y' & Other Shurik's Adventures,Comedy|Crime|Romance,1965
127096,Project Almanac (2015),Project Almanac,Sci-Fi|Thriller,2015
127098,Louis C.K.: Live at The Comedy Store (2015),Louis C.K.: Live at The Comedy Store,Comedy,2015
127108,Brooklyn (2015),Brooklyn,Drama|Romance,2015
127114,The End of the Tour (2015),The End of the Tour,Drama,2015
127116,Experimenter (2015),Experimenter,Drama,2015
127130,Mistress America (2015),Mistress America,Comedy,2015
127132,Zipper (2015),Zipper,Drama|Thriller,2015
127134,A Walk in the Woods (2015),A Walk in the Woods,Adventure|Comedy|Drama,2015
127136,True Story (2015),True Story,Drama|Mystery|Thriller,2015
127146,Kurt Cobain: Montage of Heck (2015),Kurt Cobain: Montage of Heck,Documentary,2015
127152,Going Clear: Scientology and the Prison of Belief (2015),Going Clear: Scientology and the Prison of Belief,Documentary,2015
127164,"What Happened, Miss Simone? (2015)","What Happened, Miss Simone?",Documentary,2015
127172,A Story of Children and Film (2013),A Story of Children and Film,Documentary,2013
127180,"Story of Film: An Odyssey, The (2011)","Story of Film: An Odyssey, The",Documentary,2011
127184,Eden (2014),Eden,Drama,2014
127194,The D Train (2015),The D Train,Comedy,2015
127198,Dope (2015),Dope,Comedy|Drama,2015
127202,Me and Earl and the Dying Girl (2015),Me and Earl and the Dying Girl,Drama,2015
127204,The Overnight (2015),The Overnight,Comedy,2015
127212,The Stanford Prison Experiment (2015),The Stanford Prison Experiment,Drama|Thriller,2015
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),A Pigeon Sat on a Branch Reflecting on Existence,Comedy|Drama,2014
127319,The Loft (2014),The Loft,Thriller,2014
127323,Vice (2015),Vice,Action|Adventure|Sci-Fi|Thriller,2015
127390,Family Guy Presents: Blue Harvest (2007),Family Guy Presents: Blue Harvest,Animation|Comedy,2007
128087,Trinity and Sartana Are Coming (1972),Trinity and Sartana Are Coming,Comedy|Western,1972
128089,Kevin Hart: I'm a Grown Little Man (2009),Kevin Hart: I'm a Grown Little Man,Comedy,2009
128097,Jim Norton: American Degenerate (2013),Jim Norton: American Degenerate,Comedy,2013
128099,Jim Jefferies: BARE (2014),Jim Jefferies: BARE,Comedy,2014
128197,Hard Promises (1991),Hard Promises,Comedy|Romance,1991
128360,The Hateful Eight (2015),The Hateful Eight,Western,2015
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Patton Oswalt: Tragedy Plus Comedy Equals Time,Comedy,2014
128488,Wild Card (2015),Wild Card,Action|Crime|Drama|Thriller,2015
128512,Paper Towns (2015),Paper Towns,Drama|Mystery|Romance,2015
128520,The Wedding Ringer (2015),The Wedding Ringer,Comedy,2015
128542,Wyrmwood (2015),Wyrmwood,Action|Horror|Sci-Fi,2015
128592,The Boy Next Door (2015),The Boy Next Door,Mystery|Thriller,2015
128594,Boy Meets Girl (2015),Boy Meets Girl,Comedy|Drama|Romance,2015
128620,Victoria (2015),Victoria,Crime|Drama|Romance,2015
128695,The Dark Valley (2014),The Dark Valley,Western,2014
128736,I'm Here (2010),I'm Here,Drama,2010
128832,The Last Five Years (2014),The Last Five Years,Comedy|Drama|Musical|Romance,2014
128838,Crimson Peak (2015),Crimson Peak,Horror,2015
128842,Dragonheart 3: The Sorcerer's Curse (2015),Dragonheart 3: The Sorcerer's Curse,Action|Adventure|Fantasy,2015
128852,Chris Rock: Bigger & Blacker (1999),Chris Rock: Bigger & Blacker,Comedy,1999
128900,The Natural Love (1996),The Natural Love,Documentary,1996
128902,The Forgotten Space (2010),The Forgotten Space,Documentary,2010
128908,Cloudburst (2011),Cloudburst,Adventure|Comedy|Drama,2011
128914,Tom Segura: Completely Normal (2014),Tom Segura: Completely Normal,Comedy,2014
128944,"Honey, We Shrunk Ourselves (1997)","Honey, We Shrunk Ourselves",Action|Adventure|Children|Comedy|Sci-Fi,1997
128968,Stitch! The Movie (2003),Stitch! The Movie,Animation|Children|Comedy,2003
128975,Hot Tub Time Machine 2 (2015),Hot Tub Time Machine 2,Comedy|Sci-Fi,2015
128991,Johnny Express (2014),Johnny Express,Animation|Comedy|Sci-Fi,2014
129011,Eddie Izzard: Glorious (1997),Eddie Izzard: Glorious,Comedy,1997
129229,Northmen - A Viking Saga (2014),Northmen - A Viking Saga,Action|Adventure,2014
129250,Superfast! (2015),Superfast!,(no genres listed),2015
129313,Reality (2014),Reality,Comedy,2014
129333,Julia (2014),Julia,Horror|Thriller,2014
129354,Focus (2015),Focus,Comedy|Crime|Drama|Romance,2015
129397,Marvel One-Shot: Item 47 (2012),Marvel One-Shot: Item 47,Action|Fantasy|Sci-Fi,2012
129428,The Second Best Exotic Marigold Hotel (2015),The Second Best Exotic Marigold Hotel,Comedy|Drama,2015
129514,George Carlin: It's Bad for Ya! (2008),George Carlin: It's Bad for Ya!,Comedy,2008
129657,Tracers (2015),Tracers,Action,2015
129659,"McFarland, USA (2015)","McFarland, USA",Drama,2015
129737,Unfinished Business (2015),Unfinished Business,Comedy,2015
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Ghost in the Shell Arise - Border 1: Ghost Pain,Action|Animation|Sci-Fi,2013
129937,Run All Night (2015),Run All Night,Action|Crime|Drama|Thriller,2015
130050,Digging Up the Marrow (2014),Digging Up the Marrow,Drama|Fantasy|Horror|Mystery|Thriller,2014
130052,Clown (2014),Clown,Drama|Horror,2014
130073,Cinderella (2015),Cinderella,Children|Drama|Fantasy|Romance,2015
130083,Kidnapping Mr. Heineken (2015),Kidnapping Mr. Heineken,Action|Crime|Drama|Thriller,2015
130087,The Cobbler (2015),The Cobbler,Comedy|Drama|Fantasy,2015
130444,Ruby Red (2013),Ruby Red,Adventure|Children|Fantasy|Sci-Fi,2013
130450,Pan (2015),Pan,Adventure|Children|Fantasy,2015
130452,While We're Young (2014),While We're Young,Comedy|Drama,2014
130482,Too Late for Tears (1949),Too Late for Tears,Crime|Drama|Film-Noir|Mystery|Thriller,1949
130490,Insurgent (2015),Insurgent,Action|Sci-Fi|Thriller,2015
130498,La vérité si je mens ! (1997),La vérité si je mens !,Comedy,1997
130518,The Amazing Screw-On Head (2006),The Amazing Screw-On Head,Action|Adventure|Animation|Comedy|Sci-Fi,2006
130520,Home (2015),Home,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015
130576,Midnight Special (2015),Midnight Special,Drama|Sci-Fi,2015
130578,"Gunman, The (2015)","Gunman, The",Action|Thriller,2015
130634,Furious 7 (2015),Furious 7,Action|Crime|Thriller,2015
130686,The Final Girls (2015),The Final Girls,Comedy|Horror,2015
130840,Spring (2015),Spring,Horror|Romance|Sci-Fi,2015
130842,Power/Rangers (2015),Power/Rangers,Action|Adventure|Sci-Fi,2015
130970,George Carlin: Life Is Worth Losing (2005),George Carlin: Life Is Worth Losing,Comedy,2005
130976,Legend No. 17 (2013),Legend No. 17,Drama,2013
130978,Love and Pigeons (1985),Love and Pigeons,Comedy|Romance,1985
131013,Get Hard (2015),Get Hard,Comedy|Crime,2015
131023,That Sugar Film (2014),That Sugar Film,Documentary,2014
131098,Saving Santa (2013),Saving Santa,Animation|Children|Comedy,2013
131104,The Brain (1969),The Brain,Comedy|Crime,1969
131130,Tom and Jerry: A Nutcracker Tale (2007),Tom and Jerry: A Nutcracker Tale,Animation|Comedy,2007
131237,What Men Talk About (2010),What Men Talk About,Comedy,2010
131439,Kill Me Three Times (2014),Kill Me Three Times,Thriller,2014
131480,Poker Night (2014),Poker Night,Action|Crime|Thriller,2014
131578,Reckless Kelly (1994),Reckless Kelly,Comedy,1994
131610,Willy/Milly (1986),Willy/Milly,Comedy|Fantasy,1986
131656,Shaun the Sheep Movie (2015),Shaun the Sheep Movie,Adventure|Animation|Children|Comedy,2015
131714,Last Knights (2015),Last Knights,Action|Adventure,2015
131724,The Jinx: The Life and Deaths of Robert Durst (2015),The Jinx: The Life and Deaths of Robert Durst,Documentary,2015
131739,Batman vs. Robin (2015),Batman vs. Robin,Action|Adventure|Animation,2015
131749,Libre et assoupi (2014),Libre et assoupi,Comedy,2014
131796,Woman in Gold (2015),Woman in Gold,Drama,2015
131826,Iliza Shlesinger: Freezing Hot (2015),Iliza Shlesinger: Freezing Hot,Comedy,2015
131920,The Road Within (2014),The Road Within,Comedy|Drama,2014
131934,The Malibu Bikini Shop (1986),The Malibu Bikini Shop,Comedy,1986
132046,Tomorrowland (2015),Tomorrowland,Action|Adventure|Children|Mystery|Sci-Fi,2015
132084,Let It Be Me (1995),Let It Be Me,(no genres listed),1995
132153,Buzzard (2015),Buzzard,Comedy|Drama|Horror,2015
132157,Paul Blart: Mall Cop 2 (2015),Paul Blart: Mall Cop 2,Action|Comedy|Crime,2015
132333,Seve (2014),Seve,Documentary|Drama,2014
132335,Breathe (2014),Breathe,Drama,2014
132362,Patlabor 2: The Movie (1993),Patlabor 2: The Movie,Action|Animation|Sci-Fi,1993
132422,Da Sweet Blood of Jesus (2014),Da Sweet Blood of Jesus,Comedy|Romance|Thriller,2014
132424,The Longest Ride (2015),The Longest Ride,Drama|Romance,2015
132454,Girltrash: All Night Long (2014),Girltrash: All Night Long,Comedy|Crime|Drama,2014
132462,Sword of Vengeance (2014),Sword of Vengeance,Action|Adventure|Drama,2014
132488,Lovesick (2014),Lovesick,Comedy|Romance,2014
132496,Danny Collins (2015),Danny Collins,Comedy|Drama,2015
132584,The Even Stevens Movie (2003),The Even Stevens Movie,Children|Comedy,2003
132618,Kite (2014),Kite,Action|Crime|Drama|Mystery|Thriller,2014
132660,Man Up (2015),Man Up,Comedy|Romance,2015
132796,San Andreas (2015),San Andreas,Action|Drama|Thriller,2015
132800,Welcome to Me (2014),Welcome to Me,Comedy|Drama,2014
132888,Comedy Central Roast of James Franco (2013),Comedy Central Roast of James Franco,Comedy,2013
133115,We Could Be King (2014),We Could Be King,Documentary,2014
133195,Hitman: Agent 47 (2015),Hitman: Agent 47,Action|Crime|Thriller,2015
133217,B/W (2015),B/W,Comedy|Crime|Sci-Fi,2015
133281,Ricki and the Flash (2015),Ricki and the Flash,Comedy|Drama,2015
133365,Partisan (2015),Partisan,Drama|Thriller,2015
133377,Infini (2015),Infini,Horror|Sci-Fi|Thriller,2015
133419,Pitch Perfect 2 (2015),Pitch Perfect 2,Comedy,2015
133545,Just Before I Go (2014),Just Before I Go,Comedy|Drama,2014
133645,Carol (2015),Carol,Drama|Romance,2015
133712,Office Romance (1977),Office Romance,Comedy|Romance,1977
133716,Bootleggers (1961),Bootleggers,Comedy|Crime,1961
133771,The Lobster (2015),The Lobster,Comedy|Romance|Sci-Fi,2015
133780,Güeros (2014),Güeros,Comedy|Drama,2014
133782,Maggie (2015),Maggie,Drama|Horror|Thriller,2015
133798,Hot Pursuit (2015),Hot Pursuit,Action|Comedy,2015
133802,Slow West (2015),Slow West,Action|Thriller|Western,2015
133832,The Green Inferno (2014),The Green Inferno,Horror|Thriller,2014
133867,Barely Lethal (2015),Barely Lethal,Action|Adventure|Comedy,2015
133879,Carry On Don't Lose Your Head (1966),Carry On Don't Lose Your Head,Comedy,1966
134004,What Love Is (2007),What Love Is,Comedy|Romance,2007
134019,The Monkey King (1964),The Monkey King,Animation,1964
134021,5 to 7 (2014),5 to 7,Comedy|Drama|Romance,2014
134041,Afonya (1975),Afonya,Comedy|Drama|Romance,1975
134095,My Love (2006),My Love,Animation|Drama,2006
134109,Radio Day (2008),Radio Day,Comedy,2008
134130,The Martian (2015),The Martian,Adventure|Drama|Sci-Fi,2015
134158,Return to Sender (2015),Return to Sender,Thriller,2015
134170,Kung Fury (2015),Kung Fury,Action|Comedy|Fantasy|Sci-Fi,2015
134184,Elections Day (2007),Elections Day,Comedy,2007
134214,Youth (2015),Youth,Drama,2015
134246,Survivor (2015),Survivor,Action|Thriller,2015
134248,Hot Girls Wanted (2015),Hot Girls Wanted,Documentary,2015
134252,That Munchhausen (1979),That Munchhausen,Comedy|Drama|Fantasy,1979
134326,The Taming of the Scoundrel (1980),The Taming of the Scoundrel,Comedy,1980
134334,Phir Hera Pheri (2006),Phir Hera Pheri,Comedy,2006
134368,Spy (2015),Spy,Action|Comedy|Crime,2015
134393,Trainwreck (2015),Trainwreck,Comedy|Romance,2015
134515,BMX Bandits (1983),BMX Bandits,Adventure|Crime|Drama,1983
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Documentary,2014
134528,Aloha (2015),Aloha,Comedy|Drama|Romance,2015
134775,Dragon Blade (2015),Dragon Blade,Action|Adventure|Drama,2015
134783,Entourage (2015),Entourage,Comedy,2015
134796,Bitter Lake (2015),Bitter Lake,Documentary,2015
134808,No Way Jose (2015),No Way Jose,Comedy,2015
134847,Ghost Graduation (2012),Ghost Graduation,Comedy,2012
134849,Duck Amuck (1953),Duck Amuck,Animation|Children|Comedy,1953
134853,Inside Out (2015),Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015
134859,The Wolfpack (2015),The Wolfpack,Documentary,2015
134861,Trevor Noah: African American (2013),Trevor Noah: African American,(no genres listed),2013
134881,Love & Mercy (2014),Love & Mercy,Drama,2014
135133,The Hunger Games: Mockingjay - Part 2 (2015),The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,2015
135137,Pixels (2015),Pixels,Action|Comedy|Sci-Fi,2015
135143,Fantastic Beasts and Where to Find Them (2016),Fantastic Beasts and Where to Find Them,Fantasy,2016
135198,The Hairdresser (2010),The Hairdresser,Comedy|Drama,2010
135216,The Star Wars Holiday Special (1978),The Star Wars Holiday Special,Adventure|Children|Comedy|Sci-Fi,1978
135288,Mr. Holmes (2015),Mr. Holmes,Drama|Mystery,2015
135436,The Secret Life of Pets (2016),The Secret Life of Pets,Animation|Comedy,2016
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action|Animation|Crime|Sci-Fi,2005
135518,Self/less (2015),Self/less,Action|Mystery|Sci-Fi|Thriller,2015
135532,The Last Witch Hunter (2015),The Last Witch Hunter,Action|Adventure|Fantasy,2015
135534,Krampus (2015),Krampus,Comedy|Fantasy|Horror,2015
135536,Suicide Squad (2016),Suicide Squad,Action|Crime|Sci-Fi,2016
135567,Independence Day: Resurgence (2016),Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016
